D_id,G_id,paper,sentence,cre_Cause-associated,cre_Appositive,cre_In-patient,odds_ratio_count,spacy_ore,openie_ore,tagore_positive,tagore_mutation,tagore_mutations,tagore_glof,gpt_paper,gpt_triplet
MESH:D001321,2565,5,2,0,0,0,0,0,2,6,0,0,0,2,14
MESH:D001321,276,5,6,0,0,0,0,0,0,2,0,0,0,2,19
MESH:D001321,2187,5,2,0,0,0,0,0,2,0,1,0,0,4,11
MESH:D001321,10715,10,3,0,0,0,0,0,0,2,0,0,0,7,39
MESH:D001321,1725,3,3,0,0,0,0,0,2,0,0,0,0,0,0
MESH:D001321,58508,8,4,0,0,0,0,0,0,22,7,0,0,6,42
MESH:D001321,53335,8,4,0,0,0,0,0,0,9,1,0,0,6,26
MESH:D001321,8912,8,4,0,0,0,0,0,0,17,8,0,0,7,25
MESH:D001321,9463,3,1,0,0,0,0,1,0,0,0,0,0,1,2
MESH:D001321,338,8,4,0,0,0,0,0,0,3,0,0,0,4,16
MESH:D001321,761,8,4,0,0,0,0,0,0,5,0,0,0,6,27
MESH:D001321,4051,3,1,0,0,0,0,1,0,4,1,0,0,2,7
MESH:D001321,9739,8,4,0,0,0,0,0,0,10,1,0,0,6,26
MESH:D001321,2932,3,1,0,0,1,0,0,1,7,1,0,0,3,14
MESH:D001321,4692,8,4,0,0,0,0,0,0,17,0,0,0,6,35
MESH:D001321,1861,3,1,0,0,0,0,1,0,1,0,0,0,2,4
MESH:D001321,9447,3,1,0,0,0,0,1,0,4,0,0,0,2,17
MESH:D001321,3047,8,4,0,0,0,0,0,0,3,0,0,0,6,18
MESH:D001321,2110,3,1,0,0,0,0,1,0,0,0,0,0,0,0
MESH:D001321,7874,6,5,0,0,0,0,0,0,13,1,0,4,6,24
MESH:D001321,7389,6,3,0,0,0,0,0,1,5,0,0,0,4,14
MESH:D001321,84623,6,5,0,0,0,0,0,0,22,0,0,0,5,37
MESH:D001321,1975,1,2,0,0,0,0,1,0,1,0,0,0,1,6
MESH:D001321,28985,1,2,0,0,0,0,1,0,1,0,0,0,1,1
MESH:D001321,4131,1,2,0,0,0,0,1,0,3,0,0,0,1,6
MESH:D001321,7707,1,2,0,0,0,0,1,0,7,0,0,0,1,10
MESH:D001321,135935,1,2,0,0,0,0,1,0,0,0,0,0,0,0
MESH:D001321,5283,1,2,0,0,0,0,1,0,1,0,0,0,1,2
MESH:D001321,7318,1,4,0,0,0,0,0,2,0,0,0,0,1,3
MESH:D001321,857,9,3,0,0,0,0,0,0,24,14,0,2,9,42
MESH:D001321,6648,9,3,0,0,0,0,0,0,10,2,0,0,7,54
MESH:D001321,324,4,2,0,0,1,0,0,0,6,5,0,0,2,18
MESH:D001321,2028,14,0,0,0,0,0,0,0,1,0,0,0,8,40
MESH:D001321,3383,9,3,0,0,0,0,0,0,1,0,0,0,5,17
MESH:D001321,18,9,3,0,0,0,0,0,0,12,1,0,0,4,27
MESH:D001321,23336,9,3,0,0,0,0,0,0,4,0,0,0,4,14
MESH:D001321,1594,4,2,0,0,1,0,0,0,9,0,0,0,2,13
MESH:D001321,7086,4,2,0,0,0,0,0,2,1,0,0,0,1,5
MESH:D001321,1385,12,1,0,0,0,0,0,0,14,1,0,0,9,45
MESH:D001321,7532,7,4,0,0,0,0,0,0,10,1,0,1,6,21
MESH:D001321,54363,2,1,0,0,0,0,1,0,0,0,0,0,1,1
MESH:D001321,10927,7,4,0,0,0,0,0,0,0,0,0,0,6,10
MESH:D001321,3815,7,2,0,0,0,0,0,1,2,1,0,0,3,5
MESH:D001321,1525,2,1,0,0,0,0,1,0,3,0,0,0,2,6
MESH:D001321,5297,2,1,0,0,0,0,1,0,3,0,0,0,2,11
MESH:D001321,2195,7,4,0,0,0,0,0,0,7,0,0,0,3,11
MESH:D001321,11000,2,3,0,0,0,0,0,2,1,0,0,0,1,7
MESH:D001321,23481,2,1,0,0,0,0,1,0,1,0,0,0,1,6
MESH:D001321,4916,2,1,0,0,0,0,1,0,4,0,0,0,2,6
MESH:D001321,3604,2,1,0,0,0,0,1,0,1,0,0,0,1,6
MESH:D001321,29947,2,1,0,0,0,0,1,0,2,0,0,0,1,6
MESH:D001321,4884,2,1,0,0,0,0,1,0,5,0,0,0,2,12
MESH:D001321,10016,2,1,0,0,0,0,1,0,4,0,0,0,2,10
MESH:D001321,3929,2,1,0,0,0,0,1,0,2,0,0,0,2,9
MESH:D001321,6262,5,5,0,0,0,0,0,0,3,0,0,0,2,11
MESH:D001321,1984,5,5,0,0,0,0,0,0,0,0,0,0,5,9
MESH:D001321,6595,5,3,0,0,0,0,0,1,10,0,0,0,5,30
MESH:D001321,11201,10,2,0,0,0,0,0,0,9,0,0,0,8,40
MESH:D001321,137872,5,5,0,0,0,0,0,0,2,0,0,0,4,13
MESH:D001321,2334,5,3,0,0,0,0,0,1,7,0,0,0,4,17
MESH:D001321,5308,5,5,0,0,0,0,0,0,24,17,0,0,4,60
MESH:D001321,25759,5,5,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,808,5,5,0,0,0,0,0,0,1,0,0,0,2,2
MESH:D001321,796,5,5,0,0,0,0,0,0,4,0,0,0,3,9
MESH:D001321,2534,8,3,0,0,0,0,0,0,2,0,0,0,4,15
MESH:D001321,56729,3,6,0,0,0,0,0,0,5,0,0,0,3,9
MESH:D001321,6597,8,3,0,0,0,0,0,0,13,2,0,0,6,33
MESH:D001321,3716,3,2,0,0,1,0,0,0,15,1,0,0,3,36
MESH:D001321,8815,3,6,0,0,0,0,0,0,11,1,0,0,3,34
MESH:D001321,6336,3,2,0,0,0,0,0,2,38,2,0,0,3,86
MESH:D001321,1740,3,2,0,0,1,0,0,0,11,4,0,0,3,27
MESH:D001321,8936,8,3,0,0,0,0,0,0,16,3,0,0,7,45
MESH:D001321,50848,3,2,0,0,0,0,0,2,0,0,0,0,2,7
MESH:D001321,998,8,3,0,0,0,0,0,0,8,0,0,0,7,26
MESH:D001321,3897,8,3,0,0,0,0,0,0,7,0,0,0,5,18
MESH:D001321,4846,3,2,0,0,1,0,0,0,5,0,0,0,2,11
MESH:D001321,26470,3,6,0,0,0,0,0,0,5,0,0,0,3,18
MESH:D001321,23049,3,2,0,0,0,0,0,2,2,0,0,0,1,6
MESH:D001321,79742,3,6,0,0,0,0,0,0,7,0,0,0,3,15
MESH:D001321,3069,3,4,0,0,0,0,0,1,4,0,0,0,3,9
MESH:D001321,5590,8,3,0,0,0,0,0,0,0,0,0,0,6,7
MESH:D001321,55209,6,4,0,0,0,0,0,0,46,3,0,6,4,69
MESH:D001321,5989,1,1,0,0,0,0,1,0,7,0,0,0,1,11
MESH:D001321,1641,6,4,0,0,0,0,0,0,4,1,0,0,4,19
MESH:D001321,55079,6,4,0,0,0,0,0,0,4,0,0,0,4,15
MESH:D001321,7097,6,4,0,0,0,0,0,0,4,0,0,0,4,17
MESH:D001321,9734,11,1,0,0,0,0,0,0,11,1,0,0,9,32
MESH:D001321,8239,6,4,0,0,0,0,0,0,14,4,0,0,6,30
MESH:D001321,6281,6,4,0,0,0,0,0,0,3,0,0,0,3,12
MESH:D001321,287,6,4,0,0,0,0,0,0,13,6,0,0,6,35
MESH:D001321,2550,6,4,0,0,0,0,0,0,23,1,0,0,6,45
MESH:D001321,23224,1,1,0,0,0,0,1,0,17,8,1,0,1,21
MESH:D001321,8269,1,3,0,0,0,0,0,2,1,0,0,0,1,5
MESH:D001321,649,6,4,0,0,0,0,0,0,7,0,0,0,3,27
MESH:D001321,11171,1,1,0,0,0,0,1,0,0,0,0,0,1,2
MESH:D001321,347,1,1,0,0,0,0,1,0,0,0,0,0,1,6
MESH:D001321,1365,1,1,0,0,0,0,1,0,0,0,0,0,0,0
MESH:D001321,10135,1,5,0,0,0,0,0,1,3,0,0,0,1,8
MESH:D001321,4586,1,1,0,0,0,0,1,0,1,0,0,0,1,7
MESH:D001321,727897,1,1,0,0,0,0,1,0,0,0,0,0,1,6
MESH:D001321,2936,6,4,0,0,0,0,0,0,0,0,0,0,5,20
MESH:D001321,6620,1,5,0,0,0,0,0,1,2,0,0,0,1,7
MESH:D001321,653808,1,1,0,0,0,0,1,0,3,0,0,0,1,7
MESH:D001321,563,1,1,0,0,0,0,1,0,3,0,0,0,1,8
MESH:D001321,60677,1,1,0,0,0,0,1,0,2,0,0,0,1,2
MESH:D001321,9555,1,1,0,0,0,0,1,0,1,0,0,0,1,1
MESH:D001321,6714,6,4,0,0,0,0,0,0,8,0,0,0,6,27
MESH:D001321,969,1,1,0,0,0,0,1,0,2,0,0,0,1,6
MESH:D001321,10153,1,1,0,0,0,0,1,0,1,0,0,0,1,4
MESH:D001321,4855,1,1,0,0,0,0,1,0,0,0,0,0,0,0
MESH:D001321,2859,1,1,0,0,0,0,1,0,0,0,0,0,0,0
MESH:D001321,2812,1,1,0,0,0,0,1,0,3,0,0,0,1,6
MESH:D001321,950,1,1,0,0,0,0,1,0,2,0,0,0,1,6
MESH:D001321,6782,1,1,0,0,0,0,1,0,1,0,0,0,1,5
MESH:D001321,5413,1,1,0,0,0,0,1,0,4,0,0,0,1,7
MESH:D001321,11076,1,1,0,0,0,0,1,0,4,0,0,0,1,8
MESH:D001321,2098,1,1,0,0,0,0,1,0,0,0,0,0,0,0
MESH:D001321,2353,9,2,0,0,0,0,0,0,12,0,0,0,9,48
MESH:D001321,9970,4,3,0,0,0,0,0,1,0,0,0,0,1,1
MESH:D001321,9611,9,2,0,0,0,0,0,0,8,10,0,1,4,31
MESH:D001321,8087,9,2,0,0,0,0,0,0,6,2,0,0,6,30
MESH:D001321,718,9,2,0,0,0,0,0,0,6,0,0,0,7,24
MESH:D001321,8940,4,5,0,0,0,0,0,0,11,0,0,0,3,24
MESH:D001321,51517,4,5,0,0,0,0,0,0,1,0,0,0,2,8
MESH:D001321,51592,4,5,0,0,0,0,0,0,6,1,0,0,4,22
MESH:D001321,554,4,5,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,2017,4,1,0,0,1,0,0,0,10,1,0,0,4,25
MESH:D001321,947,4,3,0,0,0,0,0,1,2,0,0,0,3,9
MESH:D001321,64067,4,5,0,0,0,0,0,0,13,0,0,0,4,16
MESH:D001321,5468,4,3,0,0,0,0,0,1,6,0,0,0,3,17
MESH:D001321,28,4,5,0,0,0,0,0,0,1,0,0,0,2,5
MESH:D001321,10238,4,3,0,0,0,0,0,1,0,0,0,0,1,1
MESH:D001321,5528,7,3,0,0,0,0,0,0,21,12,0,0,7,41
MESH:D001321,869,2,4,0,0,0,0,0,1,5,0,0,0,2,10
MESH:D001321,146713,7,3,0,0,0,0,0,0,6,0,0,0,6,22
MESH:D001321,22803,2,2,0,0,0,0,0,2,7,0,0,0,2,13
MESH:D001321,171389,2,4,0,0,0,0,0,1,4,0,0,0,1,6
MESH:D001321,7941,2,4,0,0,0,0,0,1,1,0,0,0,2,16
MESH:D001321,8660,2,2,0,0,1,0,0,0,2,0,0,0,1,5
MESH:D001321,2555,7,3,0,0,0,0,0,0,9,0,0,0,4,21
MESH:D001321,120227,2,2,0,0,1,0,0,0,15,0,0,0,2,24
MESH:D001321,5327,7,3,0,0,0,0,0,0,10,0,0,0,5,17
MESH:D001321,5582,7,3,0,0,0,0,0,0,1,0,0,0,4,12
MESH:D001321,65250,5,4,0,0,0,0,0,0,0,0,0,0,3,10
MESH:D001321,5454,5,4,0,0,0,0,0,0,8,2,0,0,4,27
MESH:D001321,1008,5,4,0,0,0,0,0,0,9,0,0,0,5,13
MESH:D001321,26137,5,4,0,0,0,0,0,0,15,0,0,0,4,26
MESH:D001321,728378,5,4,0,0,0,0,0,0,3,0,0,0,5,28
MESH:D001321,26999,5,4,0,0,0,0,0,0,7,0,0,0,5,32
MESH:D001321,5424,5,4,0,0,0,0,0,0,0,1,0,0,1,2
MESH:D001321,1586,3,3,0,0,0,0,0,1,9,0,0,0,3,27
MESH:D001321,5729,8,2,0,0,0,0,0,0,12,1,0,0,8,34
MESH:D001321,9024,3,3,0,0,0,0,0,1,10,3,0,0,2,22
MESH:D001321,2194,3,5,0,0,0,0,0,0,7,0,0,0,3,15
MESH:D001321,1583,3,5,0,0,0,0,0,0,8,0,0,0,2,22
MESH:D001321,5101,3,3,0,0,0,0,0,1,4,0,0,0,3,15
MESH:D001321,3192,8,2,0,0,0,0,0,0,20,4,0,0,7,36
MESH:D001321,3164,8,2,0,0,0,0,0,0,0,0,0,0,7,32
MESH:D001321,23112,3,5,0,0,0,0,0,0,3,3,0,0,2,8
MESH:D001321,65217,3,5,0,0,0,0,0,0,15,0,0,0,3,57
MESH:D001321,2737,3,1,0,0,1,0,0,0,6,1,0,0,1,9
MESH:D001321,4508,3,3,0,0,0,0,0,1,5,0,0,0,2,13
MESH:D001321,3358,8,2,0,0,0,0,0,0,9,2,0,0,6,34
MESH:D001321,253559,3,3,0,0,0,0,0,1,6,0,0,0,3,13
MESH:D001321,79784,8,2,0,0,0,0,0,0,5,0,0,0,5,18
MESH:D001321,4909,3,5,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,5930,3,3,0,0,0,0,0,1,0,0,0,0,1,6
MESH:D001321,23229,3,3,0,0,0,0,0,1,6,1,0,0,3,16
MESH:D001321,9575,6,3,0,0,0,0,0,0,12,2,1,0,5,25
MESH:D001321,199,6,3,0,0,0,0,0,0,2,0,0,0,4,13
MESH:D001321,7453,6,3,0,0,0,0,0,0,1,1,0,0,2,6
MESH:D001321,54329,1,6,0,0,0,0,0,0,10,3,0,0,1,13
MESH:D001321,6036,6,3,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,5133,4,2,0,0,0,0,0,1,8,0,0,0,4,15
MESH:D001321,9513,9,1,0,0,0,0,0,0,8,0,0,0,8,23
MESH:D001321,83696,4,4,0,0,0,0,0,0,23,13,1,0,4,38
MESH:D001321,2931,4,4,0,0,0,0,0,0,6,0,0,0,4,20
MESH:D001321,1268,9,1,0,0,0,0,0,0,17,0,0,0,9,43
MESH:D001321,59067,4,4,0,0,0,0,0,0,5,0,0,0,2,12
MESH:D001321,57689,4,4,0,0,0,0,0,0,12,0,0,0,4,22
MESH:D001321,6319,4,4,0,0,0,0,0,0,1,0,0,0,2,4
MESH:D001321,54820,9,1,0,0,0,0,0,0,29,4,3,0,8,43
MESH:D001321,126206,4,4,0,0,0,0,0,0,1,3,0,0,4,18
MESH:D001321,7200,4,4,0,0,0,0,0,0,3,0,0,0,2,7
MESH:D001321,2237,4,4,0,0,0,0,0,0,0,0,0,0,2,6
MESH:D001321,653509,4,4,0,0,0,0,0,0,3,0,0,0,3,17
MESH:D001321,6506,7,2,0,0,0,0,0,0,20,0,0,0,6,34
MESH:D001321,1066,2,5,0,0,0,0,0,0,30,1,0,0,2,44
MESH:D001321,1826,7,2,0,0,0,0,0,0,18,6,0,0,6,33
MESH:D001321,7054,7,2,0,0,0,0,0,0,2,0,0,0,5,12
MESH:D001321,729,7,2,0,0,0,0,0,0,1,0,0,0,4,10
MESH:D001321,6899,7,2,0,0,0,0,0,0,6,1,0,2,6,17
MESH:D001321,80816,7,2,0,0,0,0,0,0,15,11,0,0,6,25
MESH:D001321,60,7,2,0,0,0,0,0,0,7,0,0,0,6,34
MESH:D001321,545,7,2,0,0,0,0,0,0,3,1,0,0,4,11
MESH:D001321,168400,2,5,0,0,0,0,0,0,6,0,0,0,2,17
MESH:D001321,4905,2,3,0,0,0,0,0,1,0,0,0,0,1,4
MESH:D001321,4908,7,2,0,0,0,0,0,0,1,0,0,0,2,4
MESH:D001321,7020,2,1,0,0,1,0,0,0,2,0,0,0,2,12
MESH:D001321,6403,7,2,0,0,0,0,0,0,3,0,0,0,3,14
MESH:D001321,10894,2,3,0,0,0,0,0,1,0,0,0,0,0,0
MESH:D001321,9759,7,2,0,0,0,0,0,0,21,6,0,1,6,37
MESH:D001321,1739,7,2,0,0,0,0,0,0,6,0,0,0,5,14
MESH:D001321,84867,2,5,0,0,0,0,0,0,1,0,0,0,2,22
MESH:D001321,9869,2,5,0,0,0,0,0,0,3,0,0,0,2,14
MESH:D001321,2346,2,1,0,0,1,0,0,0,8,0,0,0,2,18
MESH:D001321,5340,7,2,0,0,0,0,0,0,0,0,0,0,2,4
MESH:D001321,116987,2,5,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,253260,2,5,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,4885,2,5,0,0,0,0,0,0,1,0,0,0,2,5
MESH:D001321,10603,2,5,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,915,7,2,0,0,0,0,0,0,1,0,0,0,3,4
MESH:D001321,23765,2,3,0,0,0,0,0,1,1,0,0,0,1,4
MESH:D001321,8609,5,1,0,0,0,0,0,1,3,0,0,0,2,9
MESH:D001321,64478,5,3,0,0,0,0,0,0,8,0,0,0,3,24
MESH:D001321,57575,5,3,0,0,0,0,0,0,13,1,0,0,5,20
MESH:D001321,57628,5,3,0,0,0,0,0,0,10,0,0,0,5,28
MESH:D001321,6507,5,3,0,0,0,0,0,0,8,0,0,0,3,20
MESH:D001321,1501,5,3,0,0,0,0,0,0,9,1,0,0,4,16
MESH:D001321,3984,5,3,0,0,0,0,0,0,6,0,0,0,5,18
MESH:D001321,2147,10,0,0,0,0,0,0,0,0,0,0,0,3,5
MESH:D001321,6473,5,3,0,0,0,0,0,0,3,0,0,0,3,7
MESH:D001321,3720,5,3,0,0,0,0,0,0,9,0,0,0,2,17
MESH:D001321,6872,5,3,0,0,0,0,0,0,9,0,0,0,2,14
MESH:D001321,8836,5,3,0,0,0,0,0,0,8,0,0,0,3,13
MESH:D001321,129684,3,4,0,0,0,0,0,0,9,0,0,0,2,21
MESH:D001321,23209,8,1,0,0,0,0,0,0,18,0,0,0,6,42
MESH:D001321,4747,3,2,0,0,0,0,0,1,4,0,0,0,2,12
MESH:D001321,55904,8,1,0,0,0,0,0,0,23,9,0,0,5,33
MESH:D001321,83259,3,4,0,0,0,0,0,0,8,1,0,0,2,19
MESH:D001321,23435,3,4,0,0,0,0,0,0,1,0,0,0,1,4
MESH:D001321,5290,8,1,0,0,0,0,0,0,26,12,0,0,7,53
MESH:D001321,2668,3,4,0,0,0,0,0,0,1,0,0,0,2,4
MESH:D001321,4036,3,2,0,0,0,0,0,1,10,2,0,0,2,12
MESH:D001321,9138,3,4,0,0,0,0,0,0,4,5,0,0,2,8
MESH:D001321,9743,3,4,0,0,0,0,0,0,5,4,0,0,3,16
MESH:D001321,3806,3,4,0,0,0,0,0,0,4,0,0,0,2,14
MESH:D001321,2563,3,4,0,0,0,0,0,0,1,0,0,0,1,6
MESH:D001321,2173,3,2,0,0,0,0,0,1,12,2,1,0,2,34
MESH:D001321,831,3,4,0,0,0,0,0,0,0,0,0,0,2,2
MESH:D001321,65267,3,4,0,0,0,0,0,0,3,0,0,0,2,9
MESH:D001321,6696,3,4,0,0,0,0,0,0,2,0,0,0,2,6
MESH:D001321,974,3,4,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,5972,6,2,0,0,0,0,0,0,0,0,0,0,2,2
MESH:D001321,730,6,2,0,0,0,0,0,0,1,0,0,0,4,14
MESH:D001321,2247,6,2,0,0,0,0,0,0,6,0,0,0,4,24
MESH:D001321,335,6,2,0,0,0,0,0,0,4,0,0,0,4,21
MESH:D001321,6462,6,2,0,0,0,0,0,0,4,0,0,0,4,11
MESH:D001321,6302,1,5,0,0,0,0,0,0,0,0,0,0,1,11
MESH:D001321,9568,6,2,0,0,0,0,0,0,4,0,0,0,3,13
MESH:D001321,23636,1,1,0,0,1,0,0,0,7,0,0,0,1,12
MESH:D001321,9569,6,2,0,0,0,0,0,0,10,0,0,0,3,15
MESH:D001321,6443,1,1,0,0,0,0,0,2,0,0,0,0,1,4
MESH:D001321,3351,6,2,0,0,0,0,0,0,5,0,0,0,5,19
MESH:D001321,3710,1,3,0,0,0,0,0,1,0,0,0,0,1,4
MESH:D001321,5394,1,1,0,0,1,0,0,0,0,0,0,0,1,1
MESH:D001321,79152,1,5,0,0,0,0,0,0,8,7,0,0,1,25
MESH:D001321,1816,6,2,0,0,0,0,0,0,0,0,0,0,3,4
MESH:D001321,735,1,1,0,0,1,0,0,0,0,0,0,0,0,0
MESH:D001321,3480,4,3,0,0,0,0,0,0,4,0,0,0,4,13
MESH:D001321,3778,4,3,0,0,0,0,0,0,8,2,0,0,3,14
MESH:D001321,51742,4,3,0,0,0,0,0,0,5,0,0,0,3,8
MESH:D001321,6942,4,3,0,0,0,0,0,0,12,3,0,0,4,22
MESH:D001321,4691,4,1,0,0,0,0,0,1,14,4,0,0,3,21
MESH:D001321,9622,4,3,0,0,0,0,0,0,2,0,0,0,3,6
MESH:D001321,196528,4,1,0,0,0,0,0,1,4,1,0,0,3,13
MESH:D001321,79176,4,3,0,0,0,0,0,0,0,0,0,0,2,9
MESH:D001321,10718,4,3,0,0,0,0,0,0,15,0,0,0,4,27
MESH:D001321,27344,4,3,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,6736,4,3,0,0,0,0,0,0,9,0,0,0,4,21
MESH:D001321,2697,4,3,0,0,0,0,0,0,11,1,0,0,4,42
MESH:D001321,4685,4,3,0,0,0,0,0,0,8,0,0,0,3,14
MESH:D001321,23543,4,3,0,0,0,0,0,0,6,0,0,0,3,9
MESH:D001321,9031,4,3,0,0,0,0,0,0,7,0,0,0,4,13
MESH:D001321,3035,4,1,0,0,0,0,0,1,8,1,0,0,3,18
MESH:D001321,1788,4,3,0,0,0,0,0,0,10,0,0,0,4,23
MESH:D001321,1786,4,3,0,0,0,0,0,0,1,0,0,0,2,9
MESH:D001321,8706,4,3,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,11331,4,3,0,0,0,0,0,0,5,0,0,0,2,16
MESH:D001321,25836,9,0,0,0,0,0,0,0,12,3,0,0,6,27
MESH:D001321,7461,4,3,0,0,0,0,0,0,6,0,0,0,2,9
MESH:D001321,8326,4,3,0,0,0,0,0,0,2,0,0,0,4,12
MESH:D001321,4543,4,3,0,0,0,0,0,0,3,14,0,0,3,32
MESH:D001321,7804,4,3,0,0,0,0,0,0,7,0,0,0,3,20
MESH:D001321,5422,4,3,0,0,0,0,0,0,0,0,0,0,3,5
MESH:D001321,6625,4,3,0,0,0,0,0,0,9,0,0,0,3,11
MESH:D001321,2890,7,1,0,0,0,0,0,0,10,0,0,0,5,15
MESH:D001321,9817,2,2,0,0,0,0,0,1,2,0,0,0,2,5
MESH:D001321,1759,7,1,0,0,0,0,0,0,23,1,0,0,7,48
MESH:D001321,2180,7,1,0,0,0,0,0,0,0,0,0,0,6,21
MESH:D001321,160622,2,4,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D001321,7328,2,4,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,56925,7,1,0,0,0,0,0,0,2,0,0,0,5,20
MESH:D001321,822,2,2,0,0,0,0,0,1,1,0,0,0,1,11
MESH:D001321,3490,2,4,0,0,0,0,0,0,6,0,0,0,2,19
MESH:D001321,10999,2,4,0,0,0,0,0,0,2,0,0,0,2,5
MESH:D001321,57497,2,2,0,0,0,0,0,1,2,1,1,0,2,6
MESH:D001321,91544,2,2,0,0,0,0,0,1,0,0,0,0,1,4
MESH:D001321,3990,2,2,0,0,0,0,0,1,0,0,0,0,0,0
MESH:D001321,5803,2,4,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,270,2,4,0,0,0,0,0,0,6,0,0,0,2,10
MESH:D001321,6354,2,2,0,0,0,0,0,1,0,0,0,0,0,0
MESH:D001321,1493,2,4,0,0,0,0,0,0,0,0,0,0,2,5
MESH:D001321,23001,5,2,0,0,0,0,0,0,13,7,0,0,4,27
MESH:D001321,286,5,2,0,0,0,0,0,0,14,3,0,0,5,35
MESH:D001321,2960,5,2,0,0,0,0,0,0,16,0,0,0,3,21
MESH:D001321,720,5,2,0,0,0,0,0,0,2,0,0,0,5,17
MESH:D001321,25824,5,2,0,0,0,0,0,0,5,0,0,0,5,25
MESH:D001321,717,5,2,0,0,0,0,0,0,4,0,0,0,3,12
MESH:D001321,8128,5,2,0,0,0,0,0,0,17,0,0,0,3,20
MESH:D001321,6256,5,2,0,0,0,0,0,0,5,0,0,0,2,11
MESH:D001321,8452,5,2,0,0,0,0,0,0,18,4,0,2,4,26
MESH:D001321,22882,5,2,0,0,0,0,0,0,8,0,0,0,4,22
MESH:D001321,8243,5,2,0,0,0,0,0,0,6,3,0,0,4,10
MESH:D001321,6328,5,2,0,0,0,0,0,0,2,0,0,0,3,7
MESH:D001321,762,5,2,0,0,0,0,0,0,2,0,0,0,2,8
MESH:D001321,95,5,2,0,0,0,0,0,0,7,1,0,0,3,13
MESH:D001321,3092,3,3,0,0,0,0,0,0,3,0,0,1,2,10
MESH:D001321,3363,3,3,0,0,0,0,0,0,0,0,0,0,3,15
MESH:D001321,1003,3,1,0,0,0,0,0,1,3,0,0,0,1,9
MESH:D001321,7852,3,3,0,0,0,0,0,0,6,0,0,0,3,15
MESH:D001321,3065,3,1,0,0,0,0,0,1,7,0,0,0,3,20
MESH:D001321,28514,3,3,0,0,0,0,0,0,6,0,0,0,3,17
MESH:D001321,8856,3,3,0,0,0,0,0,0,5,0,0,0,3,12
MESH:D001321,9901,3,3,0,0,0,0,0,0,10,7,0,0,3,23
MESH:D001321,15,3,3,0,0,0,0,0,0,5,1,0,0,3,27
MESH:D001321,4683,3,3,0,0,0,0,0,0,1,0,0,0,2,4
MESH:D001321,4544,3,3,0,0,0,0,0,0,5,4,0,0,3,19
MESH:D001321,3702,3,3,0,0,0,0,0,0,1,0,0,0,2,8
MESH:D001321,90865,3,3,0,0,0,0,0,0,0,0,0,0,2,4
MESH:D001321,91107,3,3,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D001321,23542,3,3,0,0,0,0,0,0,6,1,0,0,3,13
MESH:D001321,80312,3,3,0,0,0,0,0,0,2,0,0,0,2,8
MESH:D001321,290,3,3,0,0,0,0,0,0,1,0,0,0,1,6
MESH:D001321,134957,3,3,0,0,0,0,0,0,6,0,0,0,3,20
MESH:D001321,5013,3,3,0,0,0,0,0,0,3,0,0,0,2,5
MESH:D001321,81624,3,3,0,0,0,0,0,0,10,0,0,0,2,16
MESH:D001321,3098,3,3,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,7535,3,3,0,0,0,0,0,0,1,0,0,0,3,10
MESH:D001321,3352,3,3,0,0,0,0,0,0,9,0,0,0,1,14
MESH:D001321,55717,3,3,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,1360,3,3,0,0,0,0,0,0,1,0,0,0,2,9
MESH:D001321,820,6,1,0,0,0,0,0,0,2,0,0,0,5,25
MESH:D001321,4852,6,1,0,0,0,0,0,0,3,0,0,0,4,11
MESH:D001321,10413,6,1,0,0,0,0,0,0,3,0,0,0,3,6
MESH:D001321,4929,6,1,0,0,0,0,0,0,14,0,0,0,5,25
MESH:D001321,4089,6,1,0,0,0,0,0,0,4,2,0,0,3,8
MESH:D001321,5604,6,1,0,0,0,0,0,0,9,1,0,0,5,19
MESH:D001321,4502,6,1,0,0,0,0,0,0,2,0,0,0,5,19
MESH:D001321,2554,6,1,0,0,0,0,0,0,17,0,0,0,6,25
MESH:D001321,50814,1,2,0,0,0,0,0,1,2,1,0,0,1,3
MESH:D001321,57556,1,4,0,0,0,0,0,0,0,0,0,0,1,12
MESH:D001321,57471,1,4,0,0,0,0,0,0,8,3,0,0,1,13
MESH:D001321,5542,1,4,0,0,0,0,0,0,0,0,0,0,1,12
MESH:D001321,5902,1,2,0,0,0,0,0,1,5,0,0,0,1,14
MESH:D001321,2244,6,1,0,0,0,0,0,0,3,0,0,0,4,16
MESH:D001321,10270,1,4,0,0,0,0,0,0,0,0,0,0,0,0
